Interactor1	Interactor2	Complex.name	Complex.id	geneName1	geneName2	GATA4	TBX5	NKX25
P38919	P14678	C complex spliceosome	1181	EIF4A3	SNRPB	1	0	1
P38919	P08579	C complex spliceosome	1181	EIF4A3	SNRPB2	1	0	1
P38919	P62314	C complex spliceosome	1181	EIF4A3	SNRPD1	1	0	1
P38919	P62316	C complex spliceosome	1181	EIF4A3	SNRPD2	1	0	1
P38919	P62318	C complex spliceosome	1181	EIF4A3	SNRPD3	1	0	1
P38919	P62304	C complex spliceosome	1181	EIF4A3	SNRPE	1	0	1
P38919	P62306	C complex spliceosome	1181	EIF4A3	SNRPF	1	0	1
P38919	P62308	C complex spliceosome	1181	EIF4A3	SNRPG	1	0	1
P38919	Q13573	C complex spliceosome	1181	EIF4A3	SNW1	1	0	1
P38919	Q8IYB3	C complex spliceosome	1181	EIF4A3	SRRM1	1	0	1
P38919	Q9UQ35	C complex spliceosome	1181	EIF4A3	SRRM2	1	0	1
P38919	O95926	C complex spliceosome	1181	EIF4A3	SYF2	1	0	1
P38919	O60506	C complex spliceosome	1181	EIF4A3	SYNCRIP	1	0	1
P38919	Q9UBB9	C complex spliceosome	1181	EIF4A3	TFIP11	1	0	1
P38919	Q86V81	C complex spliceosome	1181	EIF4A3	ALYREF	1	0	1
P38919	Q01081	C complex spliceosome	1181	EIF4A3	U2AF1	1	0	1
P38919	Q9HCS7	C complex spliceosome	1181	EIF4A3	XAB2	1	0	1
P38919	Q6NZY4	C complex spliceosome	1181	EIF4A3	ZCCHC8	1	0	1
Q14331	Q9BRR8	C complex spliceosome	1181	FRG1	GPATCH1	1	0	1
Q14331	P09651	C complex spliceosome	1181	FRG1	HNRNPA1	1	0	1
Q14331	P22626	C complex spliceosome	1181	FRG1	HNRNPA2B1	1	0	1
Q14331	P51991	C complex spliceosome	1181	FRG1	HNRNPA3	1	0	1
Q14331	P07910	C complex spliceosome	1181	FRG1	HNRNPC	1	0	1
Q14331	P52597	C complex spliceosome	1181	FRG1	HNRNPF	1	0	1
Q14331	P31943	C complex spliceosome	1181	FRG1	HNRNPH1	1	0	1
Q14331	P61978	C complex spliceosome	1181	FRG1	HNRNPK	1	0	1
Q14331	P52272	C complex spliceosome	1181	FRG1	HNRNPM	1	0	1
Q14331	O43390	C complex spliceosome	1181	FRG1	HNRNPR	1	0	1
Q14331	Q00839	C complex spliceosome	1181	FRG1	HNRNPU	1	0	1
Q14331	Q9ULR0	C complex spliceosome	1181	FRG1	ISY1	1	0	1
Q14331	Q9Y333	C complex spliceosome	1181	FRG1	LSM2	1	0	1
Q14331	P62310	C complex spliceosome	1181	FRG1	LSM3	1	0	1
Q14331	P61326	C complex spliceosome	1181	FRG1	MAGOH	1	0	1
Q14331	Q9BRX9	C complex spliceosome	1181	FRG1	WDR83	1	0	1
Q14331	P11940	C complex spliceosome	1181	FRG1	PABPC1	1	0	1
Q14331	O43660	C complex spliceosome	1181	FRG1	PLRG1	1	0	1
Q14331	Q9H307	C complex spliceosome	1181	FRG1	PNN	1	0	1
Q14331	Q9UNP9	C complex spliceosome	1181	FRG1	PPIE	1	0	1
Q14331	Q9Y3C6	C complex spliceosome	1181	FRG1	PPIL1	1	0	1
Q14331	Q9H2H8	C complex spliceosome	1181	FRG1	PPIL3	1	0	1
Q14331	Q96BP3	C complex spliceosome	1181	FRG1	PPWD1	1	0	1
Q14331	Q9UMS4	C complex spliceosome	1181	FRG1	PRPF19	1	0	1
Q14331	Q13523	C complex spliceosome	1181	FRG1	PRPF4B	1	0	1
Q14331	O94906	C complex spliceosome	1181	FRG1	PRPF6	1	0	1
Q14331	Q6P2Q9	C complex spliceosome	1181	FRG1	PRPF8	1	0	1
Q14331	Q9UKM9	C complex spliceosome	1181	FRG1	RALY	1	0	1
Q14331	Q9NW64	C complex spliceosome	1181	FRG1	RBM22	1	0	1
Q14331	Q9Y5S9	C complex spliceosome	1181	FRG1	RBM8A	1	0	1
Q14331	P38159	C complex spliceosome	1181	FRG1	RBMX	1	0	1
Q14331	O43290	C complex spliceosome	1181	FRG1	SART1	1	0	1
Q14331	Q6UX04	C complex spliceosome	1181	FRG1	CWC27	1	0	1
Q14331	Q15459	C complex spliceosome	1181	FRG1	SF3A1	1	0	1
Q14331	Q15428	C complex spliceosome	1181	FRG1	SF3A2	1	0	1
Q14331	Q12874	C complex spliceosome	1181	FRG1	SF3A3	1	0	1
Q14331	O75533	C complex spliceosome	1181	FRG1	SF3B1	1	0	1
Q14331	Q13435	C complex spliceosome	1181	FRG1	SF3B2	1	0	1
Q14331	Q15393	C complex spliceosome	1181	FRG1	SF3B3	1	0	1
Q14331	Q07955	C complex spliceosome	1181	FRG1	SRSF1	1	0	1
Q14331	P42285	C complex spliceosome	1181	FRG1	MTREX	1	0	1
Q14331	O95391	C complex spliceosome	1181	FRG1	SLU7	1	0	1
Q14331	O75643	C complex spliceosome	1181	FRG1	SNRNP200	1	0	1
Q14331	Q96DI7	C complex spliceosome	1181	FRG1	SNRNP40	1	0	1
Q14331	P09661	C complex spliceosome	1181	FRG1	SNRPA1	1	0	1
Q14331	P14678	C complex spliceosome	1181	FRG1	SNRPB	1	0	1
Q14331	P08579	C complex spliceosome	1181	FRG1	SNRPB2	1	0	1
Q14331	P62314	C complex spliceosome	1181	FRG1	SNRPD1	1	0	1
Q14331	P62316	C complex spliceosome	1181	FRG1	SNRPD2	1	0	1
Q14331	P62318	C complex spliceosome	1181	FRG1	SNRPD3	1	0	1
Q14331	P62304	C complex spliceosome	1181	FRG1	SNRPE	1	0	1
Q14331	P62306	C complex spliceosome	1181	FRG1	SNRPF	1	0	1
Q14331	P62308	C complex spliceosome	1181	FRG1	SNRPG	1	0	1
Q14331	Q13573	C complex spliceosome	1181	FRG1	SNW1	1	0	1
Q14331	Q8IYB3	C complex spliceosome	1181	FRG1	SRRM1	1	0	1
Q14331	Q9UQ35	C complex spliceosome	1181	FRG1	SRRM2	1	0	1
Q14331	O95926	C complex spliceosome	1181	FRG1	SYF2	1	0	1
Q14331	O60506	C complex spliceosome	1181	FRG1	SYNCRIP	1	0	1
Q14331	Q9UBB9	C complex spliceosome	1181	FRG1	TFIP11	1	0	1
Q14331	Q86V81	C complex spliceosome	1181	FRG1	ALYREF	1	0	1
Q14331	Q01081	C complex spliceosome	1181	FRG1	U2AF1	1	0	1
Q14331	Q9HCS7	C complex spliceosome	1181	FRG1	XAB2	1	0	1
Q14331	Q6NZY4	C complex spliceosome	1181	FRG1	ZCCHC8	1	0	1
Q9BRR8	P09651	C complex spliceosome	1181	GPATCH1	HNRNPA1	1	0	1
Q9BRR8	P22626	C complex spliceosome	1181	GPATCH1	HNRNPA2B1	1	0	1
Q9BRR8	P51991	C complex spliceosome	1181	GPATCH1	HNRNPA3	1	0	1
Q9BRR8	P07910	C complex spliceosome	1181	GPATCH1	HNRNPC	1	0	1
Q9BRR8	P52597	C complex spliceosome	1181	GPATCH1	HNRNPF	1	0	1
Q9BRR8	P31943	C complex spliceosome	1181	GPATCH1	HNRNPH1	1	0	1
Q9BRR8	P61978	C complex spliceosome	1181	GPATCH1	HNRNPK	1	0	1
Q9BRR8	P52272	C complex spliceosome	1181	GPATCH1	HNRNPM	1	0	1
Q9BRR8	O43390	C complex spliceosome	1181	GPATCH1	HNRNPR	1	0	1
Q9BRR8	Q00839	C complex spliceosome	1181	GPATCH1	HNRNPU	1	0	1
Q9BRR8	Q9ULR0	C complex spliceosome	1181	GPATCH1	ISY1	1	0	1
Q9BRR8	Q9Y333	C complex spliceosome	1181	GPATCH1	LSM2	1	0	1
Q9BRR8	P62310	C complex spliceosome	1181	GPATCH1	LSM3	1	0	1
Q9BRR8	P61326	C complex spliceosome	1181	GPATCH1	MAGOH	1	0	1
Q9BRR8	Q9BRX9	C complex spliceosome	1181	GPATCH1	WDR83	1	0	1
Q9BRR8	P11940	C complex spliceosome	1181	GPATCH1	PABPC1	1	0	1
Q9BRR8	O43660	C complex spliceosome	1181	GPATCH1	PLRG1	1	0	1
Q9BRR8	Q9H307	C complex spliceosome	1181	GPATCH1	PNN	1	0	1
Q9BRR8	Q9UNP9	C complex spliceosome	1181	GPATCH1	PPIE	1	0	1
Q9BRR8	Q9Y3C6	C complex spliceosome	1181	GPATCH1	PPIL1	1	0	1
Q9BRR8	Q9H2H8	C complex spliceosome	1181	GPATCH1	PPIL3	1	0	1
Q9BRR8	Q96BP3	C complex spliceosome	1181	GPATCH1	PPWD1	1	0	1
Q9BRR8	Q9UMS4	C complex spliceosome	1181	GPATCH1	PRPF19	1	0	1
Q9BRR8	Q13523	C complex spliceosome	1181	GPATCH1	PRPF4B	1	0	1
Q9BRR8	O94906	C complex spliceosome	1181	GPATCH1	PRPF6	1	0	1
Q9BRR8	Q6P2Q9	C complex spliceosome	1181	GPATCH1	PRPF8	1	0	1
Q9BRR8	Q9UKM9	C complex spliceosome	1181	GPATCH1	RALY	1	0	1
Q9BRR8	Q9NW64	C complex spliceosome	1181	GPATCH1	RBM22	1	0	1
Q9BRR8	Q9Y5S9	C complex spliceosome	1181	GPATCH1	RBM8A	1	0	1
Q9BRR8	P38159	C complex spliceosome	1181	GPATCH1	RBMX	1	0	1
Q9BRR8	O43290	C complex spliceosome	1181	GPATCH1	SART1	1	0	1
Q9BRR8	Q6UX04	C complex spliceosome	1181	GPATCH1	CWC27	1	0	1
Q9BRR8	Q15459	C complex spliceosome	1181	GPATCH1	SF3A1	1	0	1
Q9BRR8	Q15428	C complex spliceosome	1181	GPATCH1	SF3A2	1	0	1
Q9BRR8	Q12874	C complex spliceosome	1181	GPATCH1	SF3A3	1	0	1
Q9BRR8	O75533	C complex spliceosome	1181	GPATCH1	SF3B1	1	0	1
Q9BRR8	Q13435	C complex spliceosome	1181	GPATCH1	SF3B2	1	0	1
Q9BRR8	Q15393	C complex spliceosome	1181	GPATCH1	SF3B3	1	0	1
Q9BRR8	Q07955	C complex spliceosome	1181	GPATCH1	SRSF1	1	0	1
Q9BRR8	P42285	C complex spliceosome	1181	GPATCH1	MTREX	1	0	1
Q9BRR8	O95391	C complex spliceosome	1181	GPATCH1	SLU7	1	0	1
Q9BRR8	O75643	C complex spliceosome	1181	GPATCH1	SNRNP200	1	0	1
Q9BRR8	Q96DI7	C complex spliceosome	1181	GPATCH1	SNRNP40	1	0	1
Q9BRR8	P09661	C complex spliceosome	1181	GPATCH1	SNRPA1	1	0	1
Q9BRR8	P14678	C complex spliceosome	1181	GPATCH1	SNRPB	1	0	1
Q9BRR8	P08579	C complex spliceosome	1181	GPATCH1	SNRPB2	1	0	1
Q9BRR8	P62314	C complex spliceosome	1181	GPATCH1	SNRPD1	1	0	1
Q9BRR8	P62316	C complex spliceosome	1181	GPATCH1	SNRPD2	1	0	1
Q9BRR8	P62318	C complex spliceosome	1181	GPATCH1	SNRPD3	1	0	1
Q9BRR8	P62304	C complex spliceosome	1181	GPATCH1	SNRPE	1	0	1
Q9BRR8	P62306	C complex spliceosome	1181	GPATCH1	SNRPF	1	0	1
Q9BRR8	P62308	C complex spliceosome	1181	GPATCH1	SNRPG	1	0	1
Q9BRR8	Q13573	C complex spliceosome	1181	GPATCH1	SNW1	1	0	1
Q9BRR8	Q8IYB3	C complex spliceosome	1181	GPATCH1	SRRM1	1	0	1
Q9BRR8	Q9UQ35	C complex spliceosome	1181	GPATCH1	SRRM2	1	0	1
Q9BRR8	O95926	C complex spliceosome	1181	GPATCH1	SYF2	1	0	1
Q9BRR8	O60506	C complex spliceosome	1181	GPATCH1	SYNCRIP	1	0	1
Q9BRR8	Q9UBB9	C complex spliceosome	1181	GPATCH1	TFIP11	1	0	1
Q9BRR8	Q86V81	C complex spliceosome	1181	GPATCH1	ALYREF	1	0	1
Q9BRR8	Q01081	C complex spliceosome	1181	GPATCH1	U2AF1	1	0	1
Q9BRR8	Q9HCS7	C complex spliceosome	1181	GPATCH1	XAB2	1	0	1
Q9BRR8	Q6NZY4	C complex spliceosome	1181	GPATCH1	ZCCHC8	1	0	1
P09651	P22626	C complex spliceosome	1181	HNRNPA1	HNRNPA2B1	1	0	1
P09651	P51991	C complex spliceosome	1181	HNRNPA1	HNRNPA3	1	0	1
P09651	P07910	C complex spliceosome	1181	HNRNPA1	HNRNPC	1	0	1
P09651	P52597	C complex spliceosome	1181	HNRNPA1	HNRNPF	1	0	1
P09651	P31943	C complex spliceosome	1181	HNRNPA1	HNRNPH1	1	0	1
P09651	P61978	C complex spliceosome	1181	HNRNPA1	HNRNPK	1	0	1
P09651	P52272	C complex spliceosome	1181	HNRNPA1	HNRNPM	1	0	1
P09651	O43390	C complex spliceosome	1181	HNRNPA1	HNRNPR	1	0	1
P09651	Q00839	C complex spliceosome	1181	HNRNPA1	HNRNPU	1	0	1
P09651	Q9ULR0	C complex spliceosome	1181	HNRNPA1	ISY1	1	0	1
P09651	Q9Y333	C complex spliceosome	1181	HNRNPA1	LSM2	1	0	1
P09651	P62310	C complex spliceosome	1181	HNRNPA1	LSM3	1	0	1
P09651	P61326	C complex spliceosome	1181	HNRNPA1	MAGOH	1	0	1
P09651	Q9BRX9	C complex spliceosome	1181	HNRNPA1	WDR83	1	0	1
P09651	P11940	C complex spliceosome	1181	HNRNPA1	PABPC1	1	0	1
P09651	O43660	C complex spliceosome	1181	HNRNPA1	PLRG1	1	0	1
P09651	Q9H307	C complex spliceosome	1181	HNRNPA1	PNN	1	0	1
P09651	Q9UNP9	C complex spliceosome	1181	HNRNPA1	PPIE	1	0	1
P09651	Q9Y3C6	C complex spliceosome	1181	HNRNPA1	PPIL1	1	0	1
P09651	Q9H2H8	C complex spliceosome	1181	HNRNPA1	PPIL3	1	0	1
P09651	Q96BP3	C complex spliceosome	1181	HNRNPA1	PPWD1	1	0	1
P09651	Q9UMS4	C complex spliceosome	1181	HNRNPA1	PRPF19	1	0	1
P09651	Q13523	C complex spliceosome	1181	HNRNPA1	PRPF4B	1	0	1
P09651	O94906	C complex spliceosome	1181	HNRNPA1	PRPF6	1	0	1
P09651	Q6P2Q9	C complex spliceosome	1181	HNRNPA1	PRPF8	1	0	1
P09651	Q9UKM9	C complex spliceosome	1181	HNRNPA1	RALY	1	0	1
P09651	Q9NW64	C complex spliceosome	1181	HNRNPA1	RBM22	1	0	1
P09651	Q9Y5S9	C complex spliceosome	1181	HNRNPA1	RBM8A	1	0	1
P09651	P38159	C complex spliceosome	1181	HNRNPA1	RBMX	1	0	1
P09651	O43290	C complex spliceosome	1181	HNRNPA1	SART1	1	0	1
P09651	Q6UX04	C complex spliceosome	1181	HNRNPA1	CWC27	1	0	1
P09651	Q15459	C complex spliceosome	1181	HNRNPA1	SF3A1	1	0	1
P09651	Q15428	C complex spliceosome	1181	HNRNPA1	SF3A2	1	0	1
P09651	Q12874	C complex spliceosome	1181	HNRNPA1	SF3A3	1	0	1
P09651	O75533	C complex spliceosome	1181	HNRNPA1	SF3B1	1	0	1
P09651	Q13435	C complex spliceosome	1181	HNRNPA1	SF3B2	1	0	1
P09651	Q15393	C complex spliceosome	1181	HNRNPA1	SF3B3	1	0	1
P09651	Q07955	C complex spliceosome	1181	HNRNPA1	SRSF1	1	0	1
P09651	P42285	C complex spliceosome	1181	HNRNPA1	MTREX	1	0	1
P09651	O95391	C complex spliceosome	1181	HNRNPA1	SLU7	1	0	1
P09651	O75643	C complex spliceosome	1181	HNRNPA1	SNRNP200	1	0	1
P09651	Q96DI7	C complex spliceosome	1181	HNRNPA1	SNRNP40	1	0	1
P09651	P09661	C complex spliceosome	1181	HNRNPA1	SNRPA1	1	0	1
P09651	P14678	C complex spliceosome	1181	HNRNPA1	SNRPB	1	0	1
P09651	P08579	C complex spliceosome	1181	HNRNPA1	SNRPB2	1	0	1
P09651	P62314	C complex spliceosome	1181	HNRNPA1	SNRPD1	1	0	1
P09651	P62316	C complex spliceosome	1181	HNRNPA1	SNRPD2	1	0	1
P09651	P62318	C complex spliceosome	1181	HNRNPA1	SNRPD3	1	0	1
P09651	P62304	C complex spliceosome	1181	HNRNPA1	SNRPE	1	0	1
P09651	P62306	C complex spliceosome	1181	HNRNPA1	SNRPF	1	0	1
P09651	P62308	C complex spliceosome	1181	HNRNPA1	SNRPG	1	0	1
P09651	Q13573	C complex spliceosome	1181	HNRNPA1	SNW1	1	0	1
P09651	Q8IYB3	C complex spliceosome	1181	HNRNPA1	SRRM1	1	0	1
P09651	Q9UQ35	C complex spliceosome	1181	HNRNPA1	SRRM2	1	0	1
P09651	O95926	C complex spliceosome	1181	HNRNPA1	SYF2	1	0	1
P09651	O60506	C complex spliceosome	1181	HNRNPA1	SYNCRIP	1	0	1
P09651	Q9UBB9	C complex spliceosome	1181	HNRNPA1	TFIP11	1	0	1
P09651	Q86V81	C complex spliceosome	1181	HNRNPA1	ALYREF	1	0	1
P09651	Q01081	C complex spliceosome	1181	HNRNPA1	U2AF1	1	0	1
P09651	Q9HCS7	C complex spliceosome	1181	HNRNPA1	XAB2	1	0	1
P09651	Q6NZY4	C complex spliceosome	1181	HNRNPA1	ZCCHC8	1	0	1
P22626	P51991	C complex spliceosome	1181	HNRNPA2B1	HNRNPA3	1	0	1
P22626	P07910	C complex spliceosome	1181	HNRNPA2B1	HNRNPC	1	0	1
P22626	P52597	C complex spliceosome	1181	HNRNPA2B1	HNRNPF	1	0	1
P22626	P31943	C complex spliceosome	1181	HNRNPA2B1	HNRNPH1	1	0	1
P22626	P61978	C complex spliceosome	1181	HNRNPA2B1	HNRNPK	1	0	1
P22626	P52272	C complex spliceosome	1181	HNRNPA2B1	HNRNPM	1	0	1
P22626	O43390	C complex spliceosome	1181	HNRNPA2B1	HNRNPR	1	0	1
P22626	Q00839	C complex spliceosome	1181	HNRNPA2B1	HNRNPU	1	0	1
P22626	Q9ULR0	C complex spliceosome	1181	HNRNPA2B1	ISY1	1	0	1
P22626	Q9Y333	C complex spliceosome	1181	HNRNPA2B1	LSM2	1	0	1
P22626	P62310	C complex spliceosome	1181	HNRNPA2B1	LSM3	1	0	1
P22626	P61326	C complex spliceosome	1181	HNRNPA2B1	MAGOH	1	0	1
P22626	Q9BRX9	C complex spliceosome	1181	HNRNPA2B1	WDR83	1	0	1
P22626	P11940	C complex spliceosome	1181	HNRNPA2B1	PABPC1	1	0	1
P22626	O43660	C complex spliceosome	1181	HNRNPA2B1	PLRG1	1	0	1
P22626	Q9H307	C complex spliceosome	1181	HNRNPA2B1	PNN	1	0	1
P22626	Q9UNP9	C complex spliceosome	1181	HNRNPA2B1	PPIE	1	0	1
P22626	Q9Y3C6	C complex spliceosome	1181	HNRNPA2B1	PPIL1	1	0	1
P22626	Q9H2H8	C complex spliceosome	1181	HNRNPA2B1	PPIL3	1	0	1
P22626	Q96BP3	C complex spliceosome	1181	HNRNPA2B1	PPWD1	1	0	1
P22626	Q9UMS4	C complex spliceosome	1181	HNRNPA2B1	PRPF19	1	0	1
P22626	Q13523	C complex spliceosome	1181	HNRNPA2B1	PRPF4B	1	0	1
P22626	O94906	C complex spliceosome	1181	HNRNPA2B1	PRPF6	1	0	1
P22626	Q6P2Q9	C complex spliceosome	1181	HNRNPA2B1	PRPF8	1	0	1
P22626	Q9UKM9	C complex spliceosome	1181	HNRNPA2B1	RALY	1	0	1
P22626	Q9NW64	C complex spliceosome	1181	HNRNPA2B1	RBM22	1	0	1
P22626	Q9Y5S9	C complex spliceosome	1181	HNRNPA2B1	RBM8A	1	0	1
P22626	P38159	C complex spliceosome	1181	HNRNPA2B1	RBMX	1	0	1
P22626	O43290	C complex spliceosome	1181	HNRNPA2B1	SART1	1	0	1
P22626	Q6UX04	C complex spliceosome	1181	HNRNPA2B1	CWC27	1	0	1
P22626	Q15459	C complex spliceosome	1181	HNRNPA2B1	SF3A1	1	0	1
P22626	Q15428	C complex spliceosome	1181	HNRNPA2B1	SF3A2	1	0	1
P22626	Q12874	C complex spliceosome	1181	HNRNPA2B1	SF3A3	1	0	1
P22626	O75533	C complex spliceosome	1181	HNRNPA2B1	SF3B1	1	0	1
P22626	Q13435	C complex spliceosome	1181	HNRNPA2B1	SF3B2	1	0	1
P22626	Q15393	C complex spliceosome	1181	HNRNPA2B1	SF3B3	1	0	1
P22626	Q07955	C complex spliceosome	1181	HNRNPA2B1	SRSF1	1	0	1
P22626	P42285	C complex spliceosome	1181	HNRNPA2B1	MTREX	1	0	1
P22626	O95391	C complex spliceosome	1181	HNRNPA2B1	SLU7	1	0	1
P22626	O75643	C complex spliceosome	1181	HNRNPA2B1	SNRNP200	1	0	1
P22626	Q96DI7	C complex spliceosome	1181	HNRNPA2B1	SNRNP40	1	0	1
P22626	P09661	C complex spliceosome	1181	HNRNPA2B1	SNRPA1	1	0	1
P22626	P14678	C complex spliceosome	1181	HNRNPA2B1	SNRPB	1	0	1
P22626	P08579	C complex spliceosome	1181	HNRNPA2B1	SNRPB2	1	0	1
P22626	P62314	C complex spliceosome	1181	HNRNPA2B1	SNRPD1	1	0	1
P22626	P62316	C complex spliceosome	1181	HNRNPA2B1	SNRPD2	1	0	1
P22626	P62318	C complex spliceosome	1181	HNRNPA2B1	SNRPD3	1	0	1
P22626	P62304	C complex spliceosome	1181	HNRNPA2B1	SNRPE	1	0	1
P22626	P62306	C complex spliceosome	1181	HNRNPA2B1	SNRPF	1	0	1
P22626	P62308	C complex spliceosome	1181	HNRNPA2B1	SNRPG	1	0	1
P22626	Q13573	C complex spliceosome	1181	HNRNPA2B1	SNW1	1	0	1
P22626	Q8IYB3	C complex spliceosome	1181	HNRNPA2B1	SRRM1	1	0	1
P22626	Q9UQ35	C complex spliceosome	1181	HNRNPA2B1	SRRM2	1	0	1
P22626	O95926	C complex spliceosome	1181	HNRNPA2B1	SYF2	1	0	1
P22626	O60506	C complex spliceosome	1181	HNRNPA2B1	SYNCRIP	1	0	1
P22626	Q9UBB9	C complex spliceosome	1181	HNRNPA2B1	TFIP11	1	0	1
P22626	Q86V81	C complex spliceosome	1181	HNRNPA2B1	ALYREF	1	0	1
P22626	Q01081	C complex spliceosome	1181	HNRNPA2B1	U2AF1	1	0	1
P22626	Q9HCS7	C complex spliceosome	1181	HNRNPA2B1	XAB2	1	0	1
P22626	Q6NZY4	C complex spliceosome	1181	HNRNPA2B1	ZCCHC8	1	0	1
P51991	P07910	C complex spliceosome	1181	HNRNPA3	HNRNPC	1	0	1
P51991	P52597	C complex spliceosome	1181	HNRNPA3	HNRNPF	1	0	1
P51991	P31943	C complex spliceosome	1181	HNRNPA3	HNRNPH1	1	0	1
P51991	P61978	C complex spliceosome	1181	HNRNPA3	HNRNPK	1	0	1
P51991	P52272	C complex spliceosome	1181	HNRNPA3	HNRNPM	1	0	1
P51991	O43390	C complex spliceosome	1181	HNRNPA3	HNRNPR	1	0	1
P51991	Q00839	C complex spliceosome	1181	HNRNPA3	HNRNPU	1	0	1
P51991	Q9ULR0	C complex spliceosome	1181	HNRNPA3	ISY1	1	0	1
P51991	Q9Y333	C complex spliceosome	1181	HNRNPA3	LSM2	1	0	1
P51991	P62310	C complex spliceosome	1181	HNRNPA3	LSM3	1	0	1
P51991	P61326	C complex spliceosome	1181	HNRNPA3	MAGOH	1	0	1
P51991	Q9BRX9	C complex spliceosome	1181	HNRNPA3	WDR83	1	0	1
P51991	P11940	C complex spliceosome	1181	HNRNPA3	PABPC1	1	0	1
P51991	O43660	C complex spliceosome	1181	HNRNPA3	PLRG1	1	0	1
P51991	Q9H307	C complex spliceosome	1181	HNRNPA3	PNN	1	0	1
P51991	Q9UNP9	C complex spliceosome	1181	HNRNPA3	PPIE	1	0	1
P51991	Q9Y3C6	C complex spliceosome	1181	HNRNPA3	PPIL1	1	0	1
P51991	Q9H2H8	C complex spliceosome	1181	HNRNPA3	PPIL3	1	0	1
P51991	Q96BP3	C complex spliceosome	1181	HNRNPA3	PPWD1	1	0	1
P51991	Q9UMS4	C complex spliceosome	1181	HNRNPA3	PRPF19	1	0	1
P51991	Q13523	C complex spliceosome	1181	HNRNPA3	PRPF4B	1	0	1
P51991	O94906	C complex spliceosome	1181	HNRNPA3	PRPF6	1	0	1
P51991	Q6P2Q9	C complex spliceosome	1181	HNRNPA3	PRPF8	1	0	1
P51991	Q9UKM9	C complex spliceosome	1181	HNRNPA3	RALY	1	0	1
P51991	Q9NW64	C complex spliceosome	1181	HNRNPA3	RBM22	1	0	1
P51991	Q9Y5S9	C complex spliceosome	1181	HNRNPA3	RBM8A	1	0	1
P51991	P38159	C complex spliceosome	1181	HNRNPA3	RBMX	1	0	1
P51991	O43290	C complex spliceosome	1181	HNRNPA3	SART1	1	0	1
P51991	Q6UX04	C complex spliceosome	1181	HNRNPA3	CWC27	1	0	1
P51991	Q15459	C complex spliceosome	1181	HNRNPA3	SF3A1	1	0	1
P51991	Q15428	C complex spliceosome	1181	HNRNPA3	SF3A2	1	0	1
P51991	Q12874	C complex spliceosome	1181	HNRNPA3	SF3A3	1	0	1
P51991	O75533	C complex spliceosome	1181	HNRNPA3	SF3B1	1	0	1
P51991	Q13435	C complex spliceosome	1181	HNRNPA3	SF3B2	1	0	1
P51991	Q15393	C complex spliceosome	1181	HNRNPA3	SF3B3	1	0	1
P51991	Q07955	C complex spliceosome	1181	HNRNPA3	SRSF1	1	0	1
P51991	P42285	C complex spliceosome	1181	HNRNPA3	MTREX	1	0	1
P51991	O95391	C complex spliceosome	1181	HNRNPA3	SLU7	1	0	1
P51991	O75643	C complex spliceosome	1181	HNRNPA3	SNRNP200	1	0	1
P51991	Q96DI7	C complex spliceosome	1181	HNRNPA3	SNRNP40	1	0	1
P51991	P09661	C complex spliceosome	1181	HNRNPA3	SNRPA1	1	0	1
P51991	P14678	C complex spliceosome	1181	HNRNPA3	SNRPB	1	0	1
P51991	P08579	C complex spliceosome	1181	HNRNPA3	SNRPB2	1	0	1
P51991	P62314	C complex spliceosome	1181	HNRNPA3	SNRPD1	1	0	1
P51991	P62316	C complex spliceosome	1181	HNRNPA3	SNRPD2	1	0	1
P51991	P62318	C complex spliceosome	1181	HNRNPA3	SNRPD3	1	0	1
P51991	P62304	C complex spliceosome	1181	HNRNPA3	SNRPE	1	0	1
P51991	P62306	C complex spliceosome	1181	HNRNPA3	SNRPF	1	0	1
P51991	P62308	C complex spliceosome	1181	HNRNPA3	SNRPG	1	0	1
P51991	Q13573	C complex spliceosome	1181	HNRNPA3	SNW1	1	0	1
P51991	Q8IYB3	C complex spliceosome	1181	HNRNPA3	SRRM1	1	0	1
P51991	Q9UQ35	C complex spliceosome	1181	HNRNPA3	SRRM2	1	0	1
P51991	O95926	C complex spliceosome	1181	HNRNPA3	SYF2	1	0	1
P51991	O60506	C complex spliceosome	1181	HNRNPA3	SYNCRIP	1	0	1
P51991	Q9UBB9	C complex spliceosome	1181	HNRNPA3	TFIP11	1	0	1
P51991	Q86V81	C complex spliceosome	1181	HNRNPA3	ALYREF	1	0	1
P51991	Q01081	C complex spliceosome	1181	HNRNPA3	U2AF1	1	0	1
P51991	Q9HCS7	C complex spliceosome	1181	HNRNPA3	XAB2	1	0	1
P51991	Q6NZY4	C complex spliceosome	1181	HNRNPA3	ZCCHC8	1	0	1
P07910	P52597	C complex spliceosome	1181	HNRNPC	HNRNPF	1	0	1
P07910	P31943	C complex spliceosome	1181	HNRNPC	HNRNPH1	1	0	1
P07910	P61978	C complex spliceosome	1181	HNRNPC	HNRNPK	1	0	1
P07910	P52272	C complex spliceosome	1181	HNRNPC	HNRNPM	1	0	1
P07910	O43390	C complex spliceosome	1181	HNRNPC	HNRNPR	1	0	1
P07910	Q00839	C complex spliceosome	1181	HNRNPC	HNRNPU	1	0	1
P07910	Q9ULR0	C complex spliceosome	1181	HNRNPC	ISY1	1	0	1
P07910	Q9Y333	C complex spliceosome	1181	HNRNPC	LSM2	1	0	1
P07910	P62310	C complex spliceosome	1181	HNRNPC	LSM3	1	0	1
